timestamp,age,income,bureau_score,credit_history_months,typing_entropy,mouse_entropy,device_risk,vpn_flag,liveness_score,doc_quality,app_velocity,loan_amount,dti,ring_id,recent_ring_activity,is_synthetic_fraud,outcome_timestamp
2024-01-01 00:00:00,23,23334.109716143073,685.4203264278779,69.67058508743733,0.6593954427813924,0.5467557990020081,0.3281332811511237,0,0.8161807175290353,0.5191748557622277,0.42857142857142855,1262.586782388659,0.532779526903579,70,0.42857142857142855,1,2024-02-12 00:00:00
2024-01-01 00:01:00,62,50687.43899020396,780.1924830372817,123.62173455081086,0.5181408213299937,0.3763652039185295,0.20978679236571043,0,0.69756479660208,0.927129602381149,0.7142857142857143,7657.7839267781665,0.34815106184925604,503,0.5714285714285714,1,2024-01-12 00:01:00
2024-01-01 00:02:00,55,31064.477262802506,556.7336130209821,73.94311124017902,0.47913473699900133,0.4822693377009237,0.03197573537003851,1,0.5545648521090957,0.9632040092956792,0.6571428571428571,16326.938917569827,0.3397274946093989,460,0.6,1,2024-01-24 00:02:00
2024-01-01 00:03:00,43,12316.806035534428,701.1365001902135,116.57231630228245,0.551150932141973,0.7197618627905435,0.2612947772836347,0,0.9666297747514586,0.690572599224271,0.6571428571428571,18654.94664524156,0.09206515356936058,141,0.6142857142857143,0,2024-02-18 00:03:00
2024-01-01 00:04:00,42,36825.51962299495,717.6785305823114,57.49703503501074,0.5447186278437921,0.5396000907942831,0.20336719948386575,0,1.0,0.832455075929956,0.5428571428571428,5222.249890573002,0.09524464036233848,582,0.6,1,2024-01-20 00:04:00
2024-01-01 00:05:00,66,65845.26538129052,686.3734651654717,148.53849746603163,0.6252403872499152,0.4814123286782518,0.49534862040106625,0,0.7969013113243724,0.659840595189564,0.6857142857142857,15094.20172899685,0.44864065537566006,224,0.6142857142857143,1,2024-02-16 00:05:00
2024-01-01 00:06:00,22,50293.356182132346,579.5238857009113,94.6064725815711,0.2690667246812073,0.6069752877712346,0.24902465487835618,0,0.943346222867227,1.0,0.5428571428571428,3310.119773163332,0.3728300131800393,149,0.6040816326530613,0,2024-01-09 00:06:00
2024-01-01 00:07:00,57,78320.56868890606,575.4551323480242,34.56858619360592,0.4619116714393132,0.6732900287141781,0.13644739031550435,0,0.6917928644689625,0.9898698311691421,0.6,13044.01428276922,0.5228550469294895,445,0.6035714285714285,1,2024-02-29 00:07:00
2024-01-01 00:08:00,29,45190.14261482601,656.803772659867,101.71918089161602,0.4285124229797846,0.6975212023096441,0.24660462413288312,1,0.9159704860830562,0.759207077636174,0.7714285714285715,200.0,0.5017620489297359,362,0.6222222222222222,1,2024-01-30 00:08:00
2024-01-01 00:09:00,23,86060.44956467234,656.3124361892404,73.30072300360827,0.24780369246232217,0.6506840180770523,0.02446580295209442,0,0.7754264120368201,0.8889572179499762,0.7142857142857143,1585.028126531994,0.06274713643915271,496,0.6314285714285715,1,2024-02-03 00:09:00
2024-01-01 00:10:00,48,45195.382059306925,610.8396322759905,62.279631257802485,0.49062238994747687,0.7813437152788999,0.1088058774216592,0,0.6490830149499833,0.6731742340770591,0.7714285714285715,1149.0024993686357,0.17280506303791837,204,0.6441558441558441,1,2024-01-30 00:10:00
2024-01-01 00:11:00,73,42404.64533076726,740.4145909473278,76.60902162470975,0.37004827195930756,0.6073759457249451,0.41147369473892803,0,0.7581174036843857,0.5436539309961248,0.6,200.0,0.1266485503335289,248,0.6404761904761905,1,2024-02-22 00:11:00
2024-01-01 00:12:00,59,18970.978417413065,621.9473892255558,108.05998723753562,0.5035018066094007,0.5645845308581228,0.16492398018541057,0,0.7802448779586271,0.9133680621609572,0.5142857142857142,10433.403292004316,0.01700333505569643,83,0.6307692307692307,1,2024-01-26 00:12:00
2024-01-01 00:13:00,61,61990.12932526982,517.4409479116674,0.0,0.49144481108446747,0.7310173780027243,0.11713040934415694,0,0.8670957656173466,0.5983172161361406,0.4,2248.1260985889567,0.33816535554785493,300,0.6142857142857142,1,2024-02-15 00:13:00
2024-01-01 00:14:00,58,32961.74767907138,634.3160439846614,55.15485850909183,0.6044055777225518,0.49372132685720493,0.6909318987132207,0,0.3515957356815446,0.6305432521560704,0.45714285714285713,1864.7559238826445,0.01,311,0.6038095238095238,1,2024-02-06 00:14:00
2024-01-01 00:15:00,62,30353.142490642913,683.6191343771994,104.76819430068306,0.5199800743625904,0.5393737248154071,0.1773502683697148,0,0.7057861625457025,0.774457967654013,0.6285714285714286,8157.809637479148,0.32147516737811715,494,0.6053571428571428,1,2024-01-27 00:15:00
2024-01-01 00:16:00,47,65062.150147726294,673.9372806442732,83.91490872110654,0.34702439134206436,0.3610371748067255,0.15857672168068512,0,0.9994126945933451,0.7284718806771677,0.6,200.0,0.49405300208848196,274,0.6050420168067228,0,2024-01-11 00:16:00
2024-01-01 00:17:00,25,62848.00803832723,673.3955810997962,17.93371250873821,0.591584623513144,0.8720826986948689,0.07951285513986572,0,0.7615418224915904,0.4727042190119624,0.6857142857142857,200.0,0.24706945395256244,498,0.6095238095238096,0,2024-01-15 00:17:00
2024-01-01 00:18:00,65,62376.92460979222,754.5792310049675,0.0,0.8403867439384376,0.9128094819802623,0.13881483026706662,0,0.5509355485927389,0.7496640174899571,0.4857142857142857,12106.332038053728,0.5002545669417919,61,0.6030075187969924,1,2024-02-02 00:18:00
2024-01-01 00:19:00,43,35480.55958701034,571.9646599808513,153.6444800061994,0.6790095630693441,0.5737466793739446,0.41315912837349933,0,0.9627689824613792,0.731986070248026,0.8285714285714286,12104.773244536324,0.4258107238115591,488,0.6142857142857143,1,2024-02-19 00:19:00
2024-01-01 00:20:00,46,41082.43442450547,620.3404156154528,63.02006162993788,0.6315083137711394,0.7145197019824584,0.073172456865391,0,0.8859029500777788,0.9157322569087389,0.7714285714285715,16649.901639386488,0.21935836085495242,467,0.6217687074829932,1,2024-02-07 00:20:00
2024-01-01 00:21:00,39,40922.62084147467,758.1537826607282,144.67437641995397,0.5265454108395066,0.7049334037921319,0.3653119229739986,1,0.6392617607186427,1.0,0.4,16332.84996616801,0.41345119463283314,187,0.6116883116883117,1,2024-01-13 00:21:00
2024-01-01 00:22:00,28,56085.32725210317,512.2855079125001,110.15821199149025,0.4910911676308376,0.628409968983064,0.2739848825935933,1,0.5387844212311326,0.9234947485901357,0.6285714285714286,766.4699195837978,0.4871657588398651,476,0.6124223602484472,0,2024-02-04 00:22:00
2024-01-01 00:23:00,70,69964.16403289614,646.2413886958061,33.906549285270714,0.48276591603524505,0.7823221774534148,0.19898038653359934,0,0.9083226966534753,0.6656628548694857,0.7714285714285715,9039.034610047187,0.7704468599402907,359,0.6190476190476191,1,2024-02-13 00:23:00
2024-01-01 00:24:00,62,48626.63799357133,736.0244780665923,0.0,0.5788770602261165,0.4102760860226249,0.1259215087047962,0,0.7139654577736367,0.896973622325647,0.45714285714285713,19422.983159967793,0.31545262387628487,551,0.6125714285714285,1,2024-01-16 00:24:00
2024-01-01 00:25:00,54,77548.03953643245,734.9811375653842,49.81682763866643,0.41368788841973453,0.5722733004910722,0.1048104545815178,1,0.25251897673639007,0.9166641725295076,0.7714285714285715,14209.917836432245,0.3354007324633604,564,0.6186813186813187,1,2024-02-21 00:25:00
2024-01-01 00:26:00,40,58149.49952459511,696.2081460992447,70.21236640789351,0.5764418355167041,0.2869708291609985,0.6474510892402989,0,0.5620696916378849,0.764780059186256,0.7714285714285715,1386.0258221701,0.5559827296351075,154,0.6243386243386243,1,2024-01-21 00:26:00
2024-01-01 00:27:00,64,37773.61090594047,697.9807511233186,93.63168103572492,0.4703639134415144,0.44834497639843984,0.07468399192686273,0,0.7127606372596739,0.7097925806352436,0.6,12475.68331175735,0.2842956951423829,175,0.623469387755102,0,2024-01-24 00:27:00
2024-01-01 00:28:00,49,56916.80531032155,577.1283813861405,18.677826880997983,0.3442635147831166,0.3561475792572754,0.1485636154130949,0,1.0,0.585088301222372,0.8571428571428571,3802.458168453898,0.42851873273094576,588,0.6315270935960591,1,2024-01-19 00:28:00
2024-01-01 00:29:00,43,72706.92501675792,746.1223958750429,80.54431598652909,0.4686708813002626,0.32432612560987273,0.36289458514362627,0,0.9094925393974538,0.6120092913838043,0.7142857142857143,6749.809256427564,0.3043627708912004,349,0.6342857142857142,1,2024-02-05 00:29:00
2024-01-01 00:30:00,43,77969.20170014403,565.9956802099944,80.52681156383144,0.700143690544778,0.5256898880474304,0.2577004600971678,0,0.498805285124221,0.8135418894106579,0.5714285714285714,12031.265373433635,0.3773343035097268,188,0.6322580645161291,1,2024-01-09 00:30:00
2024-01-01 00:31:00,30,63364.04420278345,570.1710886438638,119.32575198055815,0.5666053742867313,0.6547326980836826,0.33212541831256426,1,0.6504636883124174,0.8953301228781049,0.7428571428571429,12154.348443308341,0.047151211245762555,594,0.6357142857142857,1,2024-01-30 00:31:00
2024-01-01 00:32:00,23,42462.140165843986,677.1511891814622,57.2732633473129,0.12369921658794081,0.5002126238430553,0.18273271705919203,0,1.0,0.8335629397317422,0.34285714285714286,6772.499063815328,0.43339492198029195,369,0.6268398268398269,1,2024-01-19 00:32:00
2024-01-01 00:33:00,49,38099.52142699343,615.488985299796,93.2524510216588,0.46916465076819125,0.5182354648144091,0.11803564575011338,0,0.5722434342900206,0.9390017319751807,0.5142857142857142,200.0,0.21618919724745952,153,0.6235294117647059,0,2024-01-10 00:33:00
2024-01-01 00:34:00,68,52369.25106410503,664.4687689327831,85.84497355888467,0.6583912331912796,0.48979143926661395,0.20234638769371657,0,0.9094390168186581,0.7152263919561229,0.5142857142857142,6712.465029529588,0.541149655112038,87,0.6204081632653061,0,2024-01-26 00:34:00
2024-01-01 00:35:00,21,72131.54091487883,680.1536955496159,114.02816030964533,0.5141959961748211,0.6210595248813084,0.13804607008393305,0,0.624807967084039,0.6717378050470649,0.4857142857142857,9210.084923350147,0.11573302013294594,535,0.6166666666666667,1,2024-01-20 00:35:00
2024-01-01 00:36:00,66,49807.84419986013,774.4676817562884,32.64429950314137,0.6128552189241703,0.509321777273778,0.29499739084944304,0,0.7103955557856351,0.8213691906771915,0.5142857142857142,200.0,0.47054272818836296,280,0.6138996138996139,1,2024-01-30 00:36:00
2024-01-01 00:37:00,65,50181.573693638595,680.3607209896486,0.0,0.5025647521706864,0.4490164960079561,0.10122257675922083,0,0.4554044795085492,0.9156977840362229,0.2857142857142857,6101.087882244308,0.40112913577179465,203,0.6052631578947368,0,2024-01-17 00:37:00
2024-01-01 00:38:00,33,42925.16137770766,606.7025987089079,60.63057549489871,0.5720728776492431,0.7398484427003491,0.38973573061782774,0,0.7285602899259669,0.7293271171237059,0.5142857142857142,3289.163618814831,0.4139566464918099,34,0.6029304029304029,1,2024-01-09 00:38:00
2024-01-01 00:39:00,54,36097.96087263818,697.3541570730295,60.91362196239524,0.5542354687897233,0.4691505604924813,0.11563792587964014,0,0.7255736868037198,0.6028175294259411,0.5428571428571428,5780.774420049048,0.41714868013109735,52,0.6014285714285714,0,2024-02-15 00:39:00
2024-01-01 00:40:00,27,39081.57888040948,591.7772059942522,16.43909453365797,0.47249351126212114,0.40922559464892044,0.20947525014278817,1,0.7107388570764859,0.9821082415835027,0.34285714285714286,4947.302580309839,0.08713204062495185,360,0.5951219512195122,1,2024-01-15 00:40:00
2024-01-01 00:41:00,61,44437.66773441954,713.9208867063229,0.0,0.618577711987746,0.7109871394789103,0.08131735910056041,0,1.0,0.720016093081079,0.4,200.0,0.39414438313529565,250,0.5904761904761905,0,2024-01-08 00:41:00
2024-01-01 00:42:00,57,72925.7999323168,654.5239543698478,44.414354152395575,0.7337846920114602,0.34743105042168787,0.5384717963759481,1,0.9305788170531827,0.9733836484687001,0.4857142857142857,4814.283720808212,0.3632860005700096,432,0.5880398671096345,1,2024-01-21 00:42:00
2024-01-01 00:43:00,38,37685.15198644557,678.0380671309864,66.48589258024415,0.5961572807578109,0.7844025935568899,0.0361612342859672,1,0.6255878061419008,0.9002312581649607,0.8,4591.657958009276,0.3090865614180404,97,0.5928571428571429,1,2024-01-16 00:43:00
2024-01-01 00:44:00,21,42947.01736640485,525.3542216019724,76.58053859125694,0.5624752868231886,0.4460995362825925,0.1578152541628273,0,0.6049289453942915,0.7374941167144876,0.5714285714285714,11271.61847355147,0.1732462166116373,322,0.5923809523809525,1,2024-02-03 00:44:00
2024-01-01 00:45:00,73,26423.202112682844,492.4478083372959,0.0,0.4488189528784243,0.6120252558032183,0.1891518083028685,0,0.9282073743681112,0.7033757513613501,0.5428571428571428,200.0,0.1321988119536665,598,0.591304347826087,1,2024-01-10 00:45:00
2024-01-01 00:46:00,43,54899.359196516794,544.9003037310597,0.0,0.6625854336545822,0.45081228766607995,0.4294618350215382,1,0.5809681689230642,0.8001811837765116,0.7428571428571429,8830.295042180265,0.1761610450305572,374,0.5945288753799393,1,2024-01-27 00:46:00
2024-01-01 00:47:00,68,66600.22521692909,772.2039598988927,126.21866498866763,0.4886736187616734,0.6019422147447856,0.23624741991765733,0,0.6979280022093732,0.43139427741656583,0.6571428571428571,1044.3951542343382,0.16486780941857024,21,0.5958333333333333,0,2024-02-04 00:47:00
2024-01-01 00:48:00,56,71240.9612272216,569.6291624007036,62.898809110598485,0.61728243869621,0.521849792471681,0.11705575196839252,0,0.9649691427770719,1.0,0.42857142857142855,12096.903197989674,0.36646393332014887,229,0.5924198250728863,1,2024-02-17 00:48:00
2024-01-01 00:49:00,62,45660.56144452279,701.2616861392252,71.88318551647086,0.6414037913122267,0.4526218942042675,0.21943440397998618,0,0.7027702084656151,0.8269637165532883,0.7142857142857143,15397.088104457,0.2796018874863526,463,0.5948571428571429,1,2024-02-17 00:49:00
2024-01-01 00:50:00,61,52338.37709902624,605.0664540762506,8.003681776060724,0.6685009710470371,0.35945680763124394,0.12982238129292986,0,0.6550775354451597,0.916184688472018,0.6285714285714286,17078.216760032745,0.28284752647483236,321,0.5955182072829132,1,2024-02-20 00:50:00
2024-01-01 00:51:00,29,39236.09420093932,633.1978930546532,71.78862395203099,0.6707352255203504,0.5188851768569582,0.4159747326794314,0,0.6539921186456604,0.5926705847119015,0.5142857142857142,22354.038907077203,0.5000867643918867,501,0.593956043956044,1,2024-01-16 00:51:00
2024-01-01 00:52:00,38,51504.3362345014,646.8695821451519,53.967792912372744,0.6663950600110071,0.6712574839104475,0.12992376351386928,0,0.6214651569476562,1.0,0.6857142857142857,200.0,0.32579460706559926,3,0.5956873315363881,1,2024-01-11 00:52:00
2024-01-01 00:53:00,44,47651.372744985856,765.0644899468048,42.31045674657779,0.39925322511876205,0.7011550007075089,0.2120031220622087,0,0.9703005545541343,0.7198017304916771,0.42857142857142855,3417.16100971917,0.3669430127106318,178,0.5925925925925926,0,2024-01-24 00:53:00
2024-01-01 00:54:00,46,43048.758970526775,690.9153871553997,1.831959823897769,0.4469106815423595,0.49221025753210007,0.03280750611225551,0,0.8124892498596399,0.7674166745289835,0.6571428571428571,16025.73589831942,0.415711903258162,460,0.5937662337662338,1,2024-02-14 00:54:00
2024-01-01 00:55:00,20,44479.56646098833,676.9523198224246,30.31261769607616,0.3853030446033426,0.4925660487782844,0.3324663505121755,0,0.7285409114681165,0.7975652871419147,0.6571428571428571,1654.4369379544687,0.4526256234508006,541,0.5948979591836735,1,2024-01-23 00:55:00
2024-01-01 00:56:00,49,50134.601101085675,740.7688902477837,166.6568384650692,0.37722156341204427,0.5738508552279422,0.029666029746380183,0,0.7492058763227407,0.6608556718428718,0.5714285714285714,18633.845064829828,0.47495115207410354,381,0.5944862155388472,0,2024-02-01 00:56:00
2024-01-01 00:57:00,26,36705.256172779846,605.6762195366892,55.22541201425497,0.7330372250380202,0.6002066162506391,0.04141763329598539,0,0.9068126569252447,0.7033446777397603,0.5714285714285714,9453.963266650007,0.35644534853020937,345,0.5940886699507388,0,2024-02-26 00:57:00
2024-01-01 00:58:00,60,37635.0577425954,724.7840083866004,109.90174171507084,0.4316885252715881,0.5995106032122964,0.07888057389060828,0,0.688199655852528,0.9683493512862945,0.42857142857142855,10295.134957353977,0.3902742011615537,536,0.5912832929782083,1,2024-02-23 00:58:00
2024-01-01 00:59:00,56,72732.51624608797,713.0911816611111,62.57290565820812,0.4148164736218821,0.5349172389140869,0.04024470616501411,0,0.7782520589922256,0.9326542862289793,0.5142857142857142,4770.290522208781,0.39131618323475564,545,0.59,0,2024-01-12 00:59:00
2024-01-01 01:00:00,70,90789.8418392349,712.2929554270473,57.01843069687685,0.543295747611707,0.5451694666202165,0.19614927028020065,0,0.6107664076169281,0.838931130021142,0.6571428571428571,16223.26500544538,0.3879629099081129,1,0.5911007025761124,1,2024-01-23 01:00:00
2024-01-01 01:01:00,60,20321.394926387213,639.1488307961945,41.471873548907794,0.4604828959114485,0.5569116476881685,0.13326275779169877,0,1.0,0.641637468636764,0.42857142857142855,14476.548281019182,0.01,51,0.5884792626728111,0,2024-02-25 01:01:00
2024-01-01 01:02:00,38,19329.518321230942,619.38795729558,136.5903357249588,0.8214284740339821,0.23772388913667664,0.10442762700804639,0,0.8549816492689324,0.7283231432363781,0.6571428571428571,10323.060546465123,0.19749171347039568,513,0.5895691609977324,1,2024-01-09 01:02:00
2024-01-01 01:03:00,73,24771.249099453304,589.1123448381409,89.90745101909319,0.5171889917057482,0.5391605344703281,0.20324779343999652,0,0.5463029678791471,0.835307609781652,0.6,200.0,0.5032228641057215,214,0.5897321428571428,1,2024-02-18 01:03:00
2024-01-01 01:04:00,41,40140.80852930601,593.4972344523424,34.098762949457274,0.6034208201337394,0.7173196677193145,0.23044599038970776,1,0.6748363338283739,0.8450385452247787,0.7142857142857143,1506.1730332288666,0.3474908238994011,503,0.5916483516483516,1,2024-01-24 01:04:00
